Order_ID,Customer_ID,Order_Date,Order_Status
872,237,2024-10-06,Shipped
873,783,2024-10-01,Shipped
874,358,2024-07-01,Returned
875,103,2025-03-01,Cancelled
876,673,2024-11-05,Shipped
877,738,2026-05-26,Cancelled
878,218,2025-02-27,Returned
879,967,2024-08-03,Cancelled
880,612,2025-06-10,Shipped
881,37,2025-10-18,Cancelled
882,355,2024-12-11,Returned
883,73,2024-09-30,Shipped
884,995,2024-10-05,Shipped
885,842,2025-01-01,Returned
886,954,2026-03-01,Cancelled
887,274,2025-12-17,Returned
888,598,2026-04-17,Shipped
889,655,2024-10-20,Returned
890,419,2025-04-01,Shipped
891,191,2025-03-10,Returned
892,808,2024-10-06,Returned
893,517,2025-05-19,Returned
894,890,2025-06-29,Cancelled
895,129,2025-05-10,Cancelled
896,149,2025-02-02,Delivered
897,649,2026-04-16,Delivered
898,887,2024-12-14,Returned
899,59,2026-04-08,Shipped
900,201,2025-05-19,Shipped
901,672,2026-01-11,Delivered
902,530,2025-05-09,Shipped
903,822,2026-02-20,Cancelled
904,393,2026-03-02,Returned
905,143,2026-03-22,Shipped
906,521,2025-01-21,Cancelled
907,670,2024-08-05,Cancelled
908,588,2024-09-12,Shipped
909,716,2025-08-11,Delivered
910,215,2025-01-19,Delivered
911,880,2026-01-02,Returned
912,463,2024-11-24,Shipped
913,159,2025-05-27,Cancelled
914,865,2025-06-07,Delivered
915,820,2025-05-04,Returned
916,895,2024-12-09,Delivered
917,406,2025-11-08,Cancelled
918,491,2024-07-18,Delivered
919,856,2025-08-10,Shipped
920,931,2024-12-19,Delivered
921,339,2026-04-01,Shipped
922,695,2024-12-24,Returned
923,121,2026-06-08,Delivered
924,642,2025-03-30,Shipped
925,484,2025-06-16,Cancelled
926,121,2024-12-19,Returned
927,6,2026-04-10,Delivered
928,428,2025-08-27,Shipped
929,918,2024-10-01,Delivered
930,362,2025-05-17,Returned
931,533,2026-04-19,Returned
932,315,2026-06-12,Returned
933,390,2025-01-28,Cancelled
934,56,2025-01-13,Delivered
935,876,2025-06-04,Cancelled
936,211,2025-08-05,Cancelled
937,939,2025-08-06,Delivered
938,905,2025-07-21,Cancelled
939,745,2026-02-03,Returned
940,998,2026-04-06,Delivered
941,333,2026-04-15,Delivered
942,262,2025-05-22,Cancelled
943,178,2024-10-08,Returned
944,723,2025-09-26,Shipped
945,6,2026-01-01,Delivered
946,109,2024-09-22,Returned
947,970,2024-06-28,Returned
948,594,2025-10-08,Delivered
949,234,2024-07-12,Returned
950,119,2026-01-02,Shipped
951,672,2024-08-30,Shipped
952,431,2024-07-15,Shipped
953,552,2024-10-02,Delivered
954,475,2025-01-18,Delivered
955,550,2025-06-30,Shipped
956,939,2025-07-06,Delivered
957,201,2026-06-12,Delivered
958,863,2026-03-08,Delivered
959,295,2026-02-27,Cancelled
960,349,2025-11-24,Cancelled
961,511,2026-05-22,Returned
962,883,2025-03-07,Shipped
963,331,2025-12-16,Shipped
964,538,2025-02-19,Shipped
965,165,2024-06-26,Returned
966,486,2026-05-25,Delivered
967,301,2025-08-10,Cancelled
968,369,2024-12-10,Delivered
969,434,2025-01-11,Delivered
970,672,2024-10-01,Returned
971,709,2026-06-07,Cancelled
972,690,2025-05-24,Cancelled
973,349,2025-10-03,Returned
974,699,2025-03-30,Delivered
975,487,2025-05-10,Returned
976,821,2024-10-04,Shipped
977,57,2024-08-01,Cancelled
978,947,2025-11-17,Returned
979,97,2026-02-26,Returned
980,135,2024-07-29,Delivered
981,667,2025-12-29,Returned
982,110,2024-09-06,Delivered
983,420,2024-08-20,Shipped
984,346,2024-06-26,Shipped
985,877,2026-04-08,Returned
986,286,2026-05-02,Cancelled
987,743,2025-12-17,Cancelled
988,302,2026-01-13,Cancelled
989,297,2025-07-12,Delivered
990,285,2024-09-11,Returned
991,308,2024-09-07,Shipped
992,813,2026-04-02,Shipped
993,384,2026-02-13,Returned
994,501,2026-04-02,Shipped
995,37,2025-02-26,Delivered
996,437,2025-02-22,Delivered
997,296,2025-12-04,Returned
998,75,2024-07-02,Cancelled
999,455,2026-03-20,Delivered
1000,474,2025-01-03,Returned
1001,265,2025-02-21,Returned
1002,408,2025-08-18,Shipped
1003,802,2026-05-17,Delivered
1004,641,2026-03-02,Shipped
1005,306,2025-07-07,Shipped
1006,197,2025-05-07,Delivered
1007,758,2025-10-13,Shipped
1008,693,2024-06-30,Shipped
1009,230,2024-09-15,Delivered
1010,518,2025-10-08,Returned
1011,930,2025-03-20,Returned
1012,871,2026-03-12,Shipped
1013,788,2024-07-04,Cancelled
1014,438,2025-09-25,Returned
1015,772,2025-04-17,Delivered
1016,777,2025-02-16,Shipped
1017,994,2025-02-04,Shipped
1018,29,2025-09-10,Cancelled
1019,575,2025-05-23,Returned
1020,701,2025-06-11,Delivered
1021,667,2026-01-30,Cancelled
1022,891,2024-12-12,Cancelled
1023,766,2024-11-01,Returned
1024,200,2024-10-01,Returned
1025,515,2026-01-30,Delivered
1026,619,2026-06-07,Returned
1027,499,2024-12-09,Delivered
1028,424,2025-02-26,Returned
1029,254,2025-01-27,Returned
1030,160,2025-11-03,Cancelled
1031,686,2024-11-13,Shipped
1032,526,2026-05-18,Returned
1033,11,2025-05-11,Returned
1034,854,2025-07-16,Returned
1035,557,2025-01-13,Cancelled
1036,697,2026-02-18,Returned
1037,707,2026-03-01,Delivered
1038,264,2025-05-27,Delivered
1039,230,2025-05-05,Returned
1040,755,2025-06-05,Cancelled
1041,727,2024-11-25,Delivered
1042,77,2025-03-22,Delivered
1043,769,2025-07-17,Cancelled
1044,273,2026-03-25,Delivered
1045,689,2025-11-11,Returned
1046,637,2026-02-08,Returned
1047,798,2025-07-21,Returned
1048,8,2024-08-27,Delivered
1049,243,2024-12-01,Cancelled
1050,125,2024-10-29,Shipped
1051,455,2026-04-01,Delivered
1052,532,2025-10-04,Cancelled
1053,727,2024-12-06,Shipped
1054,550,2025-08-28,Returned
1055,593,2024-10-22,Returned
1056,722,2024-09-27,Cancelled
1057,760,2025-06-21,Delivered
1058,752,2026-05-24,Returned
1059,238,2025-10-04,Delivered
1060,545,2024-07-05,Cancelled
1061,664,2025-11-05,Returned
1062,381,2026-03-27,Shipped
1063,427,2025-10-09,Cancelled
1064,569,2025-07-24,Shipped
1065,690,2024-12-02,Shipped
1066,968,2024-12-08,Shipped
1067,934,2026-04-03,Shipped
1068,192,2024-07-03,Shipped
1069,535,2024-12-26,Delivered
1070,559,2025-05-09,Shipped
1071,876,2025-10-22,Cancelled
1072,477,2025-11-23,Shipped
1073,225,2025-11-08,Returned
1074,684,2025-05-29,Returned
1075,211,2026-06-14,Delivered
1076,314,2025-01-19,Delivered
1077,993,2026-01-26,Returned
1078,673,2024-10-28,Returned
1079,27,2026-02-07,Shipped
1080,219,2026-04-27,Delivered
1081,112,2026-04-17,Cancelled
1082,654,2025-09-28,Delivered
1083,102,2025-03-28,Cancelled
1084,768,2025-06-27,Delivered
1085,355,2025-07-28,Returned
1086,364,2025-05-24,Delivered
1087,994,2024-06-24,Cancelled
1088,229,2024-08-07,Returned
1089,578,2025-10-24,Shipped
1090,53,2026-06-15,Delivered
1091,638,2024-12-19,Shipped
1092,218,2024-09-16,Delivered
1093,523,2026-02-03,Returned
1094,2,2025-08-22,Shipped
1095,322,2026-04-19,Shipped
1096,373,2026-05-02,Cancelled
1097,218,2025-12-05,Shipped
1098,664,2024-08-03,Cancelled
1099,503,2026-01-04,Returned
1100,738,2025-09-22,Cancelled
1101,576,2025-10-13,Delivered
1102,408,2024-12-22,Delivered
1103,749,2025-03-21,Returned
1104,446,2024-09-28,Cancelled
1105,629,2025-07-11,Delivered
1106,850,2025-05-30,Shipped
1107,295,2026-06-03,Delivered
1108,905,2025-08-04,Cancelled
1109,736,2026-02-05,Returned
1110,750,2024-07-30,Cancelled
1111,351,2024-09-19,Delivered
1112,216,2025-10-17,Shipped
1113,812,2025-12-20,Cancelled
1114,568,2026-02-15,Cancelled
1115,566,2025-02-27,Returned
1116,543,2025-07-11,Shipped
1117,470,2025-05-20,Shipped
1118,473,2025-12-12,Returned
1119,581,2024-09-11,Returned
1120,133,2026-05-16,Shipped
1121,889,2024-12-13,Returned
1122,949,2025-04-16,Delivered
1123,295,2025-03-30,Cancelled
1124,12,2025-07-28,Returned
1125,584,2025-03-18,Cancelled
1126,703,2024-11-14,Returned
1127,254,2025-10-19,Shipped
1128,156,2025-05-05,Cancelled
1129,656,2024-08-31,Cancelled
1130,397,2025-06-07,Delivered
1131,939,2025-08-08,Delivered
1132,1000,2025-05-23,Cancelled
1133,26,2025-09-27,Returned
1134,891,2025-07-07,Cancelled
1135,233,2024-10-24,Cancelled
1136,187,2025-11-19,Cancelled
1137,717,2026-03-28,Delivered
1138,890,2024-09-21,Returned
1139,685,2026-06-14,Delivered
1140,394,2025-05-07,Returned
1141,210,2025-11-30,Cancelled
1142,494,2025-03-16,Returned
1143,738,2025-12-05,Shipped
1144,927,2025-01-20,Cancelled
1145,693,2024-07-15,Shipped
1146,879,2024-06-24,Shipped
1147,802,2024-07-16,Returned
1148,561,2025-08-07,Returned
1149,310,2025-05-14,Returned
1150,230,2024-10-03,Shipped
1151,467,2025-08-27,Cancelled
1152,469,2025-03-03,Returned
1153,6,2024-11-26,Cancelled
1154,433,2025-10-10,Cancelled
1155,999,2026-03-03,Cancelled
1156,266,2026-02-17,Shipped
1157,557,2024-10-15,Shipped
1158,150,2025-05-18,Returned
1159,207,2024-10-24,Shipped
1160,343,2025-06-12,Shipped
1161,830,2025-01-07,Cancelled
1162,1000,2025-09-23,Delivered
1163,207,2025-02-13,Delivered
1164,555,2025-03-31,Delivered
1165,767,2025-04-14,Shipped
1166,549,2025-08-30,Returned
1167,410,2025-08-29,Delivered
1168,984,2024-06-28,Cancelled
1169,545,2026-03-11,Returned
1170,662,2025-08-04,Cancelled
1171,377,2024-09-23,Delivered
1172,832,2026-05-30,Returned
1173,40,2024-08-18,Shipped
1174,588,2024-06-18,Cancelled
1175,858,2024-07-23,Shipped
1176,440,2026-05-08,Shipped
1177,187,2026-01-01,Shipped
1178,319,2026-05-21,Shipped
1179,761,2026-03-11,Shipped
1180,131,2025-08-17,Delivered
1181,421,2024-07-08,Returned
1182,804,2026-04-26,Cancelled
1183,223,2025-02-13,Cancelled
1184,462,2024-12-13,Cancelled
1185,108,2026-04-23,Returned
1186,909,2025-12-08,Shipped
1187,429,2026-06-15,Cancelled
1188,358,2025-03-05,Returned
1189,505,2026-03-04,Delivered
1190,48,2025-04-06,Delivered
1191,403,2025-09-26,Shipped
1192,119,2026-02-05,Cancelled
1193,406,2025-12-13,Shipped
1194,860,2025-12-20,Returned
1195,850,2025-11-18,Delivered
1196,409,2025-07-20,Returned
1197,380,2025-08-04,Shipped
1198,990,2025-02-07,Shipped
1199,607,2026-01-30,Delivered
1200,543,2025-11-20,Shipped
1201,11,2024-07-24,Shipped
1202,563,2025-11-16,Returned
1203,153,2025-10-26,Shipped
1204,690,2025-02-08,Returned
1205,487,2025-03-02,Shipped
1206,884,2024-10-03,Returned
1207,324,2024-07-30,Returned
1208,664,2024-12-09,Returned
1209,512,2025-09-02,Cancelled
1210,113,2025-07-05,Shipped
1211,163,2025-10-11,Returned
1212,425,2026-05-10,Cancelled
1213,587,2025-04-03,Cancelled
1214,647,2025-01-08,Returned
1215,578,2025-08-26,Delivered
1216,505,2025-04-09,Delivered
1217,343,2024-07-29,Shipped
1218,462,2025-03-23,Delivered
1219,635,2025-11-02,Returned
1220,489,2025-09-17,Delivered
1221,228,2026-05-20,Shipped
1222,179,2026-01-23,Cancelled
1223,385,2026-03-31,Cancelled
1224,776,2026-05-29,Delivered
1225,275,2025-10-23,Delivered
1226,453,2024-11-21,Delivered
1227,120,2025-10-09,Shipped
1228,224,2024-11-11,Shipped
1229,154,2024-12-25,Delivered
1230,338,2024-08-15,Delivered
1231,242,2024-06-19,Shipped
1232,222,2025-01-30,Returned
1233,891,2024-08-05,Shipped
1234,150,2024-10-21,Returned
1235,108,2024-10-24,Cancelled
1236,651,2025-11-15,Cancelled
1237,659,2024-12-28,Cancelled
1238,103,2025-03-20,Shipped
1239,983,2025-01-27,Cancelled
1240,188,2026-04-10,Delivered
1241,438,2026-05-10,Shipped
1242,221,2024-10-24,Shipped
1243,765,2026-05-02,Cancelled
1244,57,2025-08-20,Shipped
1245,733,2024-10-17,Returned
1246,505,2025-02-01,Shipped
1247,621,2026-03-13,Returned
1248,916,2025-03-19,Delivered
1249,321,2025-02-26,Delivered
1250,825,2025-09-21,Returned
1251,906,2025-11-23,Cancelled
1252,433,2025-12-13,Cancelled
1253,880,2026-03-18,Shipped
1254,470,2025-01-06,Shipped
1255,75,2025-06-09,Delivered
1256,543,2025-10-08,Shipped
1257,491,2025-03-24,Delivered
1258,89,2025-07-16,Cancelled
1259,294,2026-01-16,Delivered
1260,386,2025-09-20,Returned
1261,693,2025-10-07,Cancelled
1262,635,2025-05-17,Delivered
1263,916,2025-08-04,Cancelled
1264,868,2026-05-29,Returned
1265,891,2025-05-04,Delivered
1266,695,2024-11-01,Cancelled
1267,601,2025-04-20,Returned
1268,3,2024-12-22,Delivered
1269,439,2026-02-20,Returned
1270,404,2026-01-25,Cancelled
1271,869,2025-09-08,Delivered
1272,959,2025-07-25,Shipped
1273,70,2025-12-23,Returned
1274,746,2024-08-17,Shipped
1275,310,2026-03-11,Delivered
1276,833,2025-05-08,Delivered
1277,395,2026-02-24,Delivered
1278,255,2025-10-26,Delivered
1279,890,2025-08-06,Cancelled
1280,665,2025-08-21,Cancelled
1281,948,2025-01-27,Cancelled
1282,842,2025-07-22,Delivered
1283,146,2025-06-02,Delivered
1284,92,2025-10-14,Delivered
1285,431,2026-06-04,Delivered
1286,971,2026-05-20,Cancelled
1287,983,2025-03-04,Delivered
1288,392,2024-06-28,Shipped
1289,603,2025-06-28,Shipped
1290,648,2024-12-03,Shipped
1291,676,2025-08-28,Shipped
1292,957,2024-09-07,Shipped
1293,596,2024-07-23,Delivered
1294,478,2026-03-30,Returned
1295,495,2024-11-20,Shipped
1296,272,2025-03-16,Returned
1297,134,2024-07-13,Returned
1298,106,2025-08-01,Cancelled
1299,423,2025-12-08,Delivered
1300,888,2025-03-14,Cancelled
1301,82,2025-11-24,Cancelled
1302,870,2025-04-17,Returned
1303,76,2025-09-30,Delivered
1304,614,2025-06-18,Returned
1305,359,2025-08-02,Delivered
1306,2,2025-09-15,Shipped
1307,387,2025-11-18,Delivered
1308,586,2024-07-24,Returned
1309,596,2025-01-04,Delivered
1310,385,2026-04-18,Shipped
1311,441,2025-05-18,Delivered
1312,4,2025-02-23,Returned
1313,513,2026-05-19,Delivered
1314,753,2025-06-01,Delivered
1315,910,2024-10-30,Returned
1316,357,2025-03-11,Delivered
1317,225,2024-12-20,Shipped
1318,277,2026-03-19,Cancelled
1319,649,2026-05-25,Shipped
1320,354,2026-05-08,Returned
1321,263,2024-08-01,Returned
1322,297,2025-08-03,Delivered
1323,747,2025-01-13,Shipped
1324,818,2025-04-10,Delivered
1325,594,2026-03-20,Shipped
1326,352,2024-06-25,Returned
1327,748,2025-05-05,Returned
1328,938,2025-09-10,Delivered
1329,545,2026-01-25,Returned
1330,519,2026-02-05,Shipped
1331,352,2026-01-01,Delivered
1332,419,2025-06-29,Returned
1333,774,2024-10-16,Cancelled
1334,830,2025-05-17,Returned
1335,131,2026-04-19,Cancelled
1336,902,2025-04-23,Shipped
1337,904,2026-02-21,Cancelled
1338,495,2024-11-19,Returned
1339,936,2024-10-16,Returned
1340,982,2025-12-20,Returned
1341,551,2025-01-20,Cancelled
1342,680,2026-04-25,Delivered
1343,892,2026-03-26,Returned
1344,241,2025-11-16,Shipped
1345,517,2025-04-08,Returned
1346,431,2025-09-26,Cancelled
1347,738,2026-02-16,Shipped
1348,336,2026-05-29,Shipped
1349,79,2024-07-15,Shipped
1350,139,2024-10-16,Cancelled
1351,300,2025-06-29,Returned
1352,701,2025-07-01,Returned
1353,328,2026-03-28,Returned
1354,171,2024-08-19,Cancelled
1355,842,2025-01-29,Shipped
1356,96,2024-10-30,Delivered
1357,525,2024-11-23,Delivered
1358,23,2025-02-28,Cancelled
1359,528,2024-09-24,Returned
1360,192,2025-11-25,Shipped
1361,262,2026-04-19,Returned
1362,649,2025-07-03,Delivered
1363,122,2024-09-23,Returned
1364,166,2025-07-26,Shipped
1365,783,2026-05-04,Delivered
1366,577,2024-10-05,Shipped
1367,18,2024-08-30,Delivered
1368,862,2025-11-13,Shipped
1369,960,2024-08-22,Cancelled
1370,527,2024-11-06,Cancelled
1371,611,2024-07-10,Shipped
1372,681,2025-09-03,Shipped
1373,956,2025-12-06,Shipped
1374,868,2025-05-06,Delivered
1375,109,2024-08-19,Cancelled
1376,23,2025-07-19,Cancelled
1377,969,2025-01-01,Shipped
1378,523,2025-11-11,Returned
1379,251,2026-06-14,Cancelled
1380,969,2025-05-08,Shipped
1381,614,2025-01-18,Cancelled
1382,643,2025-07-14,Cancelled
1383,353,2026-03-05,Cancelled
1384,712,2025-03-18,Cancelled
1385,218,2024-08-28,Delivered
1386,433,2024-06-25,Delivered
1387,558,2025-10-18,Returned
1388,469,2024-07-01,Returned
1389,531,2024-08-25,Cancelled
1390,426,2025-02-03,Shipped
1391,228,2025-06-29,Delivered
1392,861,2024-07-25,Shipped
1393,766,2026-03-21,Shipped
1394,888,2026-03-12,Delivered
1395,109,2025-02-07,Returned
1396,263,2025-11-03,Returned
1397,824,2025-02-01,Cancelled
1398,198,2024-06-26,Delivered
1399,587,2025-03-01,Returned
1400,321,2024-09-11,Delivered
1401,976,2025-07-02,Shipped
1402,637,2026-01-24,Delivered
1403,394,2025-09-12,Shipped
1404,390,2025-06-12,Returned
1405,787,2025-08-26,Delivered
1406,416,2025-09-13,Cancelled
1407,584,2025-09-06,Shipped
1408,354,2026-03-26,Shipped
1409,490,2026-03-27,Returned
1410,959,2026-04-03,Shipped
1411,788,2024-10-09,Delivered
1412,888,2026-05-11,Shipped
1413,721,2024-09-15,Shipped
1414,414,2025-03-14,Delivered
1415,28,2025-11-25,Delivered
1416,600,2026-05-29,Cancelled
1417,554,2024-07-28,Delivered
1418,809,2026-01-24,Returned
1419,89,2025-09-05,Cancelled
1420,429,2026-04-23,Returned
1421,274,2026-06-07,Cancelled
1422,924,2024-08-26,Shipped
1423,868,2025-10-10,Shipped
1424,945,2025-07-26,Delivered
1425,516,2024-07-09,Cancelled
1426,8,2025-05-01,Returned
1427,431,2026-06-02,Returned
1428,380,2025-11-07,Shipped
1429,67,2024-09-06,Returned
1430,519,2025-08-09,Cancelled
1431,732,2026-06-10,Delivered
1432,969,2025-01-11,Shipped
1433,311,2024-07-21,Returned
1434,959,2025-12-05,Shipped
1435,535,2026-02-28,Shipped
1436,275,2024-10-09,Returned
1437,539,2024-08-28,Delivered
1438,244,2026-05-12,Cancelled
1439,979,2025-09-05,Delivered
1440,192,2025-07-29,Cancelled
1441,55,2025-10-21,Shipped
1442,641,2026-06-12,Cancelled
1443,144,2025-01-17,Cancelled
1444,931,2025-10-08,Delivered
1445,337,2025-02-04,Delivered
1446,824,2024-11-09,Cancelled
1447,601,2025-03-15,Delivered
1448,681,2025-03-17,Cancelled
1449,516,2025-02-15,Returned
1450,884,2024-12-12,Cancelled
1451,32,2025-01-30,Shipped
1452,960,2025-12-05,Shipped
1453,200,2024-09-28,Shipped
1454,898,2024-06-27,Cancelled
1455,947,2025-09-24,Returned
1456,285,2024-11-10,Delivered
1457,193,2026-04-16,Cancelled
1458,501,2024-08-24,Returned
1459,458,2024-10-03,Delivered
1460,940,2025-03-17,Shipped
1461,323,2025-05-01,Shipped
1462,418,2024-09-23,Cancelled
1463,64,2025-04-22,Delivered
1464,652,2025-05-28,Returned
1465,494,2024-07-10,Delivered
1466,37,2025-12-27,Shipped
1467,760,2025-10-25,Returned
1468,689,2025-01-01,Shipped
1469,349,2026-03-01,Cancelled
1470,611,2025-05-14,Cancelled
1471,582,2026-05-20,Shipped
1472,672,2024-09-22,Returned
1473,892,2024-12-02,Returned
1474,784,2024-09-14,Returned
1475,811,2025-11-28,Delivered
1476,555,2025-07-08,Returned
1477,165,2025-11-25,Returned
1478,353,2024-07-28,Shipped
1479,457,2025-04-21,Cancelled
1480,578,2025-08-29,Shipped
1481,894,2024-10-09,Shipped
1482,683,2026-04-22,Cancelled
1483,732,2026-06-12,Cancelled
1484,771,2024-12-09,Shipped
1485,771,2025-10-24,Shipped
1486,694,2024-08-04,Cancelled
1487,305,2025-12-22,Shipped
1488,590,2025-09-07,Returned
1489,321,2025-04-08,Returned
1490,616,2025-10-04,Shipped
1491,15,2026-01-23,Cancelled
1492,936,2026-02-19,Cancelled
1493,771,2024-09-02,Shipped
1494,765,2024-09-20,Shipped
1495,915,2026-02-26,Delivered
1496,637,2025-09-05,Shipped
1497,300,2026-05-30,Shipped
1498,453,2025-12-12,Cancelled
1499,40,2024-07-28,Shipped
1500,312,2025-12-29,Delivered
1501,163,2025-03-12,Shipped
1502,46,2024-12-07,Shipped
1503,257,2026-05-12,Cancelled
1504,957,2025-06-07,Cancelled
1505,268,2024-08-26,Cancelled
1506,561,2025-09-06,Delivered
1507,492,2025-12-21,Delivered
1508,285,2025-07-19,Shipped
1509,101,2024-07-25,Shipped
1510,976,2024-10-18,Returned
1511,173,2024-08-15,Returned
1512,962,2024-10-25,Delivered
1513,555,2024-07-27,Shipped
1514,707,2025-10-13,Returned
1515,959,2024-10-02,Returned
1516,347,2025-05-11,Shipped
1517,735,2025-12-01,Returned
1518,681,2024-11-20,Shipped
1519,427,2025-02-04,Shipped
1520,954,2025-10-17,Returned
1521,76,2025-03-17,Returned
1522,528,2025-11-08,Cancelled
1523,81,2025-06-26,Delivered
1524,997,2025-04-11,Shipped
1525,178,2024-10-04,Shipped
1526,933,2025-04-13,Delivered
1527,110,2026-04-18,Shipped
1528,970,2025-03-15,Shipped
1529,698,2025-01-01,Cancelled
1530,621,2025-03-23,Shipped
1531,941,2024-09-16,Shipped
1532,493,2025-11-15,Shipped
1533,845,2025-06-08,Shipped
1534,143,2024-06-23,Delivered
1535,137,2024-11-23,Delivered
1536,638,2024-11-21,Returned
1537,49,2024-08-26,Shipped
1538,658,2026-06-14,Shipped
1539,559,2026-03-17,Shipped
1540,958,2024-07-10,Cancelled
1541,291,2024-10-03,Cancelled
1542,484,2025-06-17,Returned
1543,3,2025-02-13,Cancelled
1544,60,2024-11-27,Cancelled
1545,811,2024-07-28,Shipped
1546,255,2026-01-06,Cancelled
1547,302,2024-12-26,Delivered
1548,394,2025-12-20,Delivered
1549,351,2024-11-05,Returned
1550,185,2024-12-15,Delivered
1551,484,2025-02-17,Cancelled
1552,3,2024-10-09,Delivered
1553,580,2024-06-15,Cancelled
1554,410,2025-02-10,Delivered
1555,51,2025-05-26,Cancelled
1556,303,2025-09-29,Shipped
1557,115,2026-01-02,Returned
1558,404,2025-06-23,Cancelled
1559,875,2024-06-18,Delivered
1560,539,2025-04-30,Delivered
1561,520,2025-11-25,Returned
1562,789,2024-10-04,Returned
1563,440,2025-08-11,Shipped
1564,977,2025-05-19,Shipped
1565,589,2025-07-25,Cancelled
1566,931,2024-08-27,Delivered
1567,324,2026-02-26,Shipped
1568,877,2025-01-17,Shipped
1569,596,2026-01-10,Cancelled
1570,770,2024-07-15,Cancelled
1571,792,2025-09-15,Shipped
1572,814,2024-12-11,Returned
1573,530,2026-01-29,Shipped
1574,322,2024-09-09,Cancelled
1575,197,2025-12-04,Shipped
1576,131,2024-11-02,Cancelled
1577,483,2025-03-02,Cancelled
1578,36,2025-02-28,Delivered
1579,604,2026-04-11,Returned
1580,964,2026-02-21,Shipped
1581,778,2025-03-02,Cancelled
1582,676,2026-03-16,Delivered
1583,617,2025-05-27,Returned
1584,363,2025-12-25,Returned
1585,39,2025-05-26,Cancelled
1586,870,2024-12-07,Shipped
1587,299,2025-10-08,Delivered
1588,188,2025-05-29,Delivered
1589,100,2024-12-28,Delivered
1590,569,2024-09-08,Cancelled
1591,636,2025-10-20,Shipped
1592,736,2024-12-02,Delivered
1593,921,2026-02-20,Shipped
1594,378,2024-06-22,Cancelled
1595,181,2024-08-26,Shipped
1596,877,2025-12-09,Delivered
1597,540,2024-11-08,Shipped
1598,521,2025-07-30,Returned
1599,728,2025-10-31,Returned
1600,631,2024-09-01,Returned
1601,455,2024-07-09,Returned
1602,684,2025-11-20,Delivered
1603,737,2024-09-19,Cancelled
1604,858,2025-10-02,Returned
1605,442,2025-04-14,Delivered
1606,124,2025-09-19,Shipped
1607,103,2024-07-31,Cancelled
1608,396,2024-08-17,Delivered
1609,879,2025-11-27,Returned
1610,119,2025-06-14,Cancelled
1611,152,2025-06-11,Cancelled
1612,235,2025-08-17,Delivered
1613,18,2026-04-27,Shipped
1614,971,2026-01-27,Shipped
1615,903,2025-02-19,Cancelled
1616,14,2026-06-11,Delivered
1617,549,2024-08-23,Delivered
1618,820,2024-10-18,Delivered
1619,418,2026-04-20,Cancelled
1620,55,2025-03-16,Returned
1621,116,2025-11-12,Delivered
1622,752,2024-06-27,Cancelled
1623,445,2024-12-21,Returned
1624,131,2024-07-21,Returned
1625,41,2025-06-28,Cancelled
1626,979,2026-05-21,Delivered
1627,663,2024-10-31,Returned
1628,674,2025-08-19,Returned
1629,627,2024-10-15,Shipped
1630,400,2025-02-16,Shipped
1631,930,2024-11-04,Returned
1632,796,2025-09-04,Returned
1633,41,2024-08-14,Returned
1634,716,2025-08-06,Shipped
1635,265,2025-04-30,Delivered
1636,381,2025-10-15,Returned
1637,115,2026-02-15,Returned
1638,39,2024-12-28,Cancelled
1639,492,2025-05-24,Cancelled
1640,700,2025-10-22,Returned
1641,132,2024-08-18,Returned
1642,280,2024-06-29,Cancelled
1643,996,2025-10-25,Shipped
1644,139,2026-02-19,Returned
1645,156,2025-03-24,Shipped
1646,735,2025-08-09,Cancelled
1647,870,2025-09-08,Delivered
1648,905,2026-04-23,Delivered
1649,514,2026-05-16,Cancelled
1650,916,2024-08-30,Returned
1651,540,2025-08-20,Cancelled
1652,600,2024-12-21,Delivered
1653,624,2024-08-15,Cancelled
1654,853,2025-03-03,Delivered
1655,559,2025-03-10,Cancelled
1656,590,2026-06-02,Delivered
1657,332,2025-08-19,Shipped
1658,174,2025-02-16,Cancelled
1659,952,2025-06-26,Shipped
1660,850,2026-03-29,Delivered
1661,755,2026-01-29,Returned
1662,376,2025-04-11,Returned
1663,868,2025-08-10,Cancelled
1664,372,2026-06-12,Shipped
1665,627,2024-10-22,Cancelled
1666,779,2025-11-02,Shipped
1667,407,2024-09-07,Delivered
1668,513,2025-05-12,Shipped
1669,909,2025-04-16,Returned
1670,803,2024-09-06,Cancelled
1671,693,2025-10-12,Shipped
1672,111,2025-09-05,Cancelled
1673,874,2025-07-14,Shipped
1674,591,2024-06-30,Cancelled
1675,805,2025-10-06,Cancelled
1676,812,2026-05-28,Cancelled
1677,235,2024-09-16,Shipped
1678,486,2025-06-09,Shipped
1679,390,2026-01-04,Returned
1680,288,2026-04-08,Shipped
1681,836,2025-04-25,Returned
1682,443,2025-08-07,Delivered
1683,569,2024-10-31,Cancelled
1684,361,2025-06-05,Cancelled
1685,925,2025-03-22,Returned
1686,859,2026-04-30,Shipped
1687,74,2026-01-15,Returned
1688,70,2024-08-28,Returned
1689,52,2026-06-08,Returned
1690,676,2024-11-01,Returned
1691,884,2026-02-10,Delivered
1692,132,2024-11-06,Returned
1693,822,2024-08-10,Returned
1694,983,2025-08-30,Delivered
1695,161,2025-10-23,Shipped
1696,46,2025-10-09,Delivered
1697,499,2025-02-16,Shipped
1698,720,2024-07-10,Cancelled
1699,476,2026-06-11,Returned
1700,60,2025-10-16,Delivered
1701,427,2025-12-25,Delivered
